,memory,diff_memory
202,136837120,76128256
203,150090240,90364416
204,143529984,83373568
205,148975104,89097728
206,155388928,95440384
207,182465536,121245696
208,161854976,100435968
209,166992384,106395136
210,164228096,103866880
211,166966272,106664960
212,164552192,104194048
213,166398464,106086400
214,164165632,103611904
215,144080896,83788288
216,163448320,102931968
217,161245696,100950528
218,157292544,97073664
219,151132672,90458112
220,181888512,121492480
221,161202176,100544000
222,158386176,97993728
223,166898688,106402816
224,162426880,100773888
225,135139328,74942464
226,163980800,104284160
227,181746688,121201152
228,194812928,133912064
229,175757312,114834944
230,185567744,124722176
231,145139712,84280320
232,144899072,84969472
233,198509568,138622976
234,185523200,124309504
235,181388288,120651776
236,182159872,121389568
237,188279808,127500800
238,172832768,111855616
239,115447296,54970880
240,220092416,160764416
241,193813504,131825664
242,194540544,133558784
243,179970048,118666752
244,154635264,94043648
245,144131584,83560960
246,95640064,35425280
247,189880320,130887168
248,186998784,126181376
249,195337728,134409728
250,180023808,119095808
251,138692608,77330944
252,175588352,115796992
253,148994560,88460800
254,264983040,205039616
255,200172544,137659904
256,179362304,118318592
257,155864064,95262720
258,149844992,89268736
259,149583360,88787456
260,122973184,62520320
261,248776704,189298688
262,227439104,164631040
263,182063104,119272448
264,175803392,115097600
265,142489600,81223680
266,138691584,78859776
267,131584512,71806464
268,183226880,123606016
269,245543936,184806400
270,188530176,125485056
271,157430784,96631296
272,156802560,96684032
273,163861504,102539776
274,149335552,89044992
275,95589888,35622912
276,310945280,251965952
277,195366400,131624448
278,156846592,95902720
279,158504960,97927680
280,161568768,100741632
281,139446784,79060992
282,135902208,76099584
283,266177024,206462464
284,193409536,130772992
285,157034496,96163328
286,202038272,141464064
287,169492480,108415488
288,129483776,68579840
289,126080512,66502656
290,212382720,152841216
291,239605760,177972736
292,167750144,105812992
293,202506752,141229568
294,144392704,83307520
295,144330240,84302336
296,143522816,83479552
297,129824768,69936640
298,268267008,208551424
299,179027456,115931136
300,176488960,114894336
301,161965056,101231616
302,173288448,112866816
303,156748288,96261120
304,142698496,82119680
305,217134080,157279232
306,227372544,164962304
307,177466368,115707904
308,161486848,100755968
309,161019904,100056576
310,155741184,95309824
311,135685632,75102720
312,139542016,79826944
313,263165440,202318336
314,223165952,160655872
315,144469504,82919424
316,186172416,126299136
317,136949760,75969024
318,161863680,102147584
319,130841088,70304768
320,208161280,148535808
321,252990464,191373312
322,168811520,106295296
323,185833472,125015040
324,158598144,97807872
325,169238016,109062656
326,136589312,75819008
327,144496128,84787200
328,252935168,193023488
329,181085184,118001664
330,190511616,129180672
331,186054144,125209088
332,162767360,101706240
333,154740736,94179328
334,136508416,76430848
335,170641920,110942720
336,239129088,178572288
337,198650368,136333312
338,179283968,117854720
339,176731136,116115968
340,166759936,105494016
341,158368256,98008576
342,117494784,56767488
343,247281152,187902464
344,193416704,131309056
345,151179776,90302464
346,149123584,88389632
347,174187008,113728000
348,202305024,141217792
349,169107968,107771904
350,140510208,79715328
351,59862016,2560
