,memory,diff_memory
442,115720192,57351680
443,117278720,58727424
444,101375488,42782208
445,116317696,58013184
446,113250304,54680064
447,107417600,48921088
448,115689472,57300992
449,110020608,51484672
450,82504704,24045568
451,121453568,63489024
452,103388672,44686848
453,126452224,68114432
454,120351744,61600256
455,126622208,67984384
456,132667904,73887232
457,114169856,55301632
458,126426624,67917824
459,120948736,62206464
460,127827456,69162496
461,97031168,38235136
462,107973120,49751552
463,116832768,58398208
464,87240704,28662784
465,141801984,83766784
466,120759808,61683200
467,117967360,59293184
468,130276352,71664640
469,122536960,63684608
470,120835584,62118400
471,128389632,69729280
472,116960768,58144768
473,129138176,70551552
474,122381824,63544320
475,107281408,48579072
476,127959552,69538816
477,94458368,35676160
478,77502976,19326464
479,152179200,94300160
480,133963264,74668032
481,129658368,70737920
482,127989248,69152256
483,128484352,69689856
484,129810944,70996480
485,130122240,71278592
486,110473728,51620864
487,101394944,42929152
488,113178624,54880256
489,115650560,57156096
490,89436672,30908416
491,83240448,25158656
492,69553664,11576832
493,130196480,72452608
494,122029568,63171072
495,132837376,74151936
496,118209024,59316224
497,137616384,79005184
498,121858048,62902784
499,121039360,62339072
500,120341504,61665792
501,109428224,50771968
502,88935936,30493696
503,120536576,62459904
504,117828608,59171328
505,96234496,37630464
506,110227456,52022784
507,173393408,114928128
508,159853056,100079104
509,133761024,74333696
510,130673664,71753728
511,127995904,69144576
512,114305024,55525888
513,114165248,55615488
514,101551104,43036160
515,101216768,42920448
516,107524608,49233920
517,100329472,41929728
518,110732288,52483584
519,92599296,34119680
520,88282112,30141952
521,122539520,64475136
522,191340032,132609024
523,161797632,101619200
524,130210816,70725120
525,120889856,62040064
526,125410816,66763776
527,120992768,62258176
528,116838912,58162688
529,107421696,48839680
530,94414848,36018688
531,90113536,31950336
532,108887552,50793472
533,92205568,33794048
534,96933888,38803456
535,96016384,37798400
536,149153280,90947584
537,170712576,111454208
538,140753920,81033728
539,137215488,78148096
540,114244096,55268352
541,110955008,52449792
542,106990592,48515584
543,103079424,44709376
544,113389568,55065600
545,126262272,67764224
546,100794368,42030592
547,113869312,55615488
548,94801920,36287488
549,81268736,23088640
550,70979584,13039616
551,218625536,160858624
552,165922304,105125376
553,145426432,85822976
554,115793920,56663040
555,107261440,48721920
556,109656064,51291648
557,107660288,49211392
558,113271808,54878208
559,107065344,48570368
560,114862592,56485888
561,110358528,51798016
562,88231936,29763072
563,97331712,39271424
564,95837184,37601792
565,145733120,87527424
566,191475200,132252672
567,130806272,70665216
568,127820800,68966912
569,110144512,51400704
570,103831552,45368832
571,127817216,69475840
572,138216960,79448576
573,120993280,61957632
574,109725696,51057152
575,94571520,36121088
576,92253696,34083328
577,97422336,39288320
578,87278080,29046272
579,113174016,55136768
580,166967296,108476928
581,157646848,98012160
582,148433920,89001984
583,114555392,55054848
584,113761792,55214592
585,135106560,76608512
586,129512960,70540288
587,101031936,42191872
588,102601728,44339200
589,101101568,42783744
590,102294528,44011520
591,109849088,51537408
592,94214144,35759616
593,95752192,37592064
594,92006912,33811456
595,180817408,122686976
596,157156864,97181696
597,118121472,58725376
598,122035712,63430656
599,123080192,64366080
600,114486272,55755264
601,107802112,49250816
602,116307968,57903616
603,116020224,57451520
604,120445952,61886464
605,117331456,58677248
606,97501696,38909952
607,109742080,51515904
608,92054016,33602560
609,85596672,27466240
610,189960704,131948032
611,157298688,97105408
612,140081152,80708096
613,121025536,62019072
614,120644096,62016000
615,110588416,51941888
616,110385152,51912192
617,108901888,50433024
618,113547264,55123456
619,108886016,50378752
620,107764736,49354752
621,100649472,42229760
622,94150144,35874816
623,94205952,36038656
624,106894336,48731648
625,146969600,88594944
626,183875584,124633088
627,158569984,98575872
628,129521664,70073344
629,100963840,42134528
630,103506432,45242368
631,122547200,64210432
632,127950848,69238272
633,97417216,38631936
634,97233408,39013376
635,107021312,48798720
636,117751808,59377152
637,94405632,35801600
638,95385088,37228544
639,99900928,41705472
640,173496832,115245056
641,165113344,105345536
642,157111808,97532928
643,104146944,44509184
644,122931200,64594944
645,114439680,55730176
646,132882944,74366464
647,116344832,57409024
648,103510016,44941824
649,122158592,63824896
650,107534336,48816640
651,107751424,49373696
652,85769216,27349504
653,100880896,42865152
654,103045120,44748800
655,157136896,98794496
656,164521472,105070080
657,122779648,63228416
658,120654848,61960704
659,122456576,63780352
660,130257408,71552000
661,122925568,64059392
662,126672384,67950592
663,120392192,61620736
664,107159552,48534528
665,101176832,42811392
666,113798144,55517184
667,102590976,44066816
668,90524672,32203264
669,94391296,36286464
670,136930304,78763008
671,170327040,111325184
672,134076416,74379264
673,142697472,83777024
674,120696832,61594112
675,117033472,58398720
676,125937152,67351552
677,122515456,63758336
678,116499456,57790976
679,114593792,56018944
680,113285120,54732288
681,109255168,50720768
682,109737984,51300352
683,91983872,33532416
684,82873344,24735232
685,132230656,74262528
686,182195712,123324928
687,141635072,81670656
688,114465792,55386112
689,95888896,37363712
690,114533888,56338432
691,97124352,38563328
692,111012864,52792832
693,115824128,57341952
694,120732160,62176256
695,133337088,74656256
696,132883456,73956864
697,128486400,69600256
698,101927936,43110400
699,100615168,42306560
700,100021248,41717248
701,58285568,2560
